 TIME                    	Tair                     	Tsky                     	I                        	Ib                       	Id                       	It                       	Vent                     	humidity                 	
  +8.4180000000000000E+03	  -2.7500000000000000E+00	  -1.9555021220704901E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7500000000000000E+00	  +9.1500000000000000E+01	
  +8.4190000000000000E+03	  -2.9000000000000004E+00	  -1.9494766563666417E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7500000000000000E+00	  +9.2500000000000000E+01	
  +8.4200000000000000E+03	  -3.0500000000000003E+00	  -1.9448849163800219E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7500000000000000E+00	  +9.3500000000000000E+01	
  +8.4210000000000000E+03	  -3.1500000000000004E+00	  -1.9382836721054559E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0500000000000007E+00	  +9.4500000000000000E+01	
  +8.4220000000000000E+03	  -3.2500000000000000E+00	  -1.9354347598078903E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.6000000000000005E+00	  +9.5500000000000000E+01	
  +8.4230000000000000E+03	  -3.4000000000000004E+00	  -1.9418538599973516E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.6000000000000005E+00	  +9.6500000000000000E+01	
  +8.4240000000000000E+03	  -3.5500000000000003E+00	  -1.9533446586619618E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0500000000000007E+00	  +9.7000000000000000E+01	
  +8.4250000000000000E+03	  -3.4500000000000002E+00	  -1.9510112950338851E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8500000000000005E+00	  +9.5000000000000000E+01	
  +8.4260000000000000E+03	  -3.1000000000000001E+00	  -2.0392226483122244E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.4000000000000004E+00	  +9.2500000000000000E+01	
  +8.4270000000000000E+03	  -2.7000000000000002E+00	  -2.1228963899515946E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.7000000000000011E+00	  +9.1000000000000000E+01	
  +8.4280000000000000E+03	  -2.3000000000000003E+00	  -2.0954928657143597E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3000000000000007E+00	  +8.9500000000000000E+01	
  +8.4290000000000000E+03	  -1.9000000000000001E+00	  -2.0711224157465665E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7000000000000011E+00	  +8.8500000000000000E+01	
  +8.4300000000000000E+03	  -1.5000000000000000E+00	  -2.0412216883998639E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.6000000000000014E+00	  +8.9000000000000000E+01	
  +8.4310000000000000E+03	  -1.1000000000000001E+00	  -2.1286490394096887E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3000000000000007E+00	  +8.9500000000000000E+01	
  +8.4320000000000000E+03	  -6.5000000000000002E-01	  -2.2229240640003155E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.5000000000000000E+00	  +8.8000000000000000E+01	
  +8.4330000000000000E+03	  +1.0500000000000000E+00	  -2.0667805562251118E+01	  +2.8800000000000000E+02	  +1.2439239298032736E+02	  +1.6360760701967263E+02	  +8.3620185255296758E+02	  +7.8500000000000005E+00	  +8.1000000000000000E+01	
  +8.4340000000000000E+03	  +3.4500000000000002E+00	  -1.8343149067591071E+01	  +6.4439999999999998E+02	  +4.1361898776313154E+02	  +2.3078101223686843E+02	  +1.6767744867678289E+03	  +7.2500000000000000E+00	  +7.1500000000000000E+01	
  +8.4350000000000000E+03	  +5.0000000000000000E+00	  -1.4425896788459454E+01	  +7.9560000000000002E+02	  +3.9297414264037343E+02	  +4.0262585735962659E+02	  +1.6182262359136216E+03	  +7.2500000000000000E+00	  +6.6000000000000000E+01	
  +8.4360000000000000E+03	  +5.9500000000000002E+00	  -9.9723456822346748E+00	  +8.4240000000000009E+02	  +3.1065382268261436E+02	  +5.3174617731738567E+02	  +1.4496982135289754E+03	  +7.8500000000000005E+00	  +6.2500000000000000E+01	
  +8.4370000000000000E+03	  +5.8500000000000005E+00	  -7.7724580277353539E+00	  +3.3119999999999999E+02	  +0.0000000000000000E+00	  +3.3119999999999999E+02	  +2.9724781807514455E+02	  +7.6000000000000005E+00	  +6.3000000000000000E+01	
  +8.4380000000000000E+03	  +5.2000000000000002E+00	  -7.2429555214268362E+00	  +4.1040000000000003E+02	  +8.6835717308931191E+00	  +4.0171642826910693E+02	  +3.9199774936235764E+02	  +7.0000000000000000E+00	  +6.6000000000000000E+01	
  +8.4390000000000000E+03	  +4.8500000000000005E+00	  -8.5885424678334630E+00	  +3.7440000000000003E+02	  +6.8627917169930313E+01	  +3.0577208283006973E+02	  +5.5960533861499755E+02	  +6.8000000000000007E+00	  +6.7500000000000000E+01	
  +8.4400000000000000E+03	  +4.3500000000000005E+00	  -1.0054028030671589E+01	  +1.3320000000000002E+02	  +1.2094848260000015E+01	  +1.2110515174000000E+02	  +1.9988190476204895E+02	  +6.4500000000000002E+00	  +6.9500000000000000E+01	
  +8.4410000000000000E+03	  +3.8500000000000001E+00	  -1.0393639152740604E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0500000000000007E+00	  +7.1500000000000000E+01	
  +8.4420000000000000E+03	  +3.6000000000000001E+00	  -1.0484723301874396E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0500000000000007E+00	  +7.2000000000000000E+01	
  +8.4430000000000000E+03	  +3.4000000000000004E+00	  -1.0528757256218398E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0500000000000007E+00	  +7.2500000000000000E+01	
  +8.4440000000000000E+03	  +3.2000000000000002E+00	  -1.0584988906890089E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000000E+00	  +7.3000000000000000E+01	
  +8.4450000000000000E+03	  +3.0000000000000000E+00	  -1.0678258357207540E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3500000000000005E+00	  +7.3000000000000000E+01	
  +8.4460000000000000E+03	  +2.8000000000000003E+00	  -1.0803788614482187E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.9000000000000004E+00	  +7.3500000000000000E+01	
  +8.4470000000000000E+03	  +2.6000000000000001E+00	  -1.0968665393146125E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5500000000000007E+00	  +7.4000000000000000E+01	
  +8.4480000000000000E+03	  +2.4000000000000004E+00	  -1.1177309819212553E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.8000000000000007E+00	  +7.4000000000000000E+01	
  +8.4490000000000000E+03	  +2.0000000000000000E+00	  -1.1621302167593512E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000005E+00	  +7.5000000000000000E+01	
  +8.4500000000000000E+03	  +1.4000000000000001E+00	  -1.2312425549124271E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1500000000000004E+00	  +7.7000000000000000E+01	
  +8.4510000000000000E+03	  +8.0000000000000004E-01	  -1.4102397944935205E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +7.9500000000000000E+01	
  +8.4520000000000000E+03	  +2.0000000000000001E-01	  -1.5964674287970411E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3500000000000001E+00	  +8.2000000000000000E+01	
  +8.4530000000000000E+03	  -4.0000000000000002E-01	  -1.6763730662967589E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.6000000000000001E+00	  +8.4500000000000000E+01	
  +8.4540000000000000E+03	  -1.0000000000000000E+00	  -1.7575952287360082E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.6000000000000001E+00	  +8.7500000000000000E+01	
  +8.4550000000000000E+03	  -1.6000000000000001E+00	  -1.8403108133569162E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9000000000000004E+00	  +9.0000000000000000E+01	
  +8.4560000000000000E+03	  -2.2000000000000002E+00	  -1.9215792619778881E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.8500000000000001E+00	  +9.2500000000000000E+01	
  +8.4570000000000000E+03	  -1.4500000000000002E+00	  -1.8628674844486653E+01	  +1.9440000000000001E+02	  +2.7541013847622914E+01	  +1.6685898615237710E+02	  +3.0648030962999729E+02	  +3.5500000000000003E+00	  +8.9000000000000000E+01	
  +8.4580000000000000E+03	  +1.0000000000000000E+00	  -1.6285437918380921E+01	  +7.0560000000000002E+02	  +3.6719366390965877E+02	  +3.3840633609034126E+02	  +1.6895220676808010E+03	  +4.1000000000000005E+00	  +7.8000000000000000E+01	
  +8.4590000000000000E+03	  +2.9000000000000004E+00	  -1.3281400571927179E+01	  +7.2000000000000000E+02	  +2.2819288254671605E+02	  +4.9180711745328392E+02	  +1.2015752312161083E+03	  +4.1000000000000005E+00	  +7.0000000000000000E+01	
  +8.4600000000000000E+03	  +3.7500000000000000E+00	  -1.1300466636292981E+01	  +7.9200000000000000E+02	  +1.8788167747488393E+02	  +6.0411832252511613E+02	  +1.1490083944711685E+03	  +3.9000000000000004E+00	  +6.6500000000000000E+01	
  +8.4610000000000000E+03	  +4.1500000000000004E+00	  -9.7409497924503512E+00	  +6.3720000000000005E+02	  +7.8373236927325152E+01	  +5.5882676307267491E+02	  +7.5784484783011499E+02	  +4.0000000000000000E+00	  +6.4500000000000000E+01	
  +8.4620000000000000E+03	  +4.1000000000000005E+00	  -8.6139566451977885E+00	  +5.5800000000000000E+02	  +8.0342722145961602E+01	  +4.7765727785403840E+02	  +7.1008770325035005E+02	  +4.1000000000000005E+00	  +6.4500000000000000E+01	
  +8.4630000000000000E+03	  +3.6000000000000001E+00	  -9.0469771085958541E+00	  +3.0960000000000002E+02	  +2.3680916944148027E+01	  +2.8591908305585201E+02	  +3.5553274149420844E+02	  +4.2000000000000002E+00	  +6.6000000000000000E+01	
  +8.4640000000000000E+03	  +2.6500000000000004E+00	  -9.9050053789579806E+00	  +3.2399999999999999E+01	  +0.0000000000000000E+00	  +3.2399999999999999E+01	  +2.9078590898655445E+01	  +4.4000000000000004E+00	  +6.9000000000000000E+01	
  +8.4650000000000000E+03	  +1.8000000000000000E+00	  -1.1735876591016506E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.6000000000000005E+00	  +7.1500000000000000E+01	
  +8.4660000000000000E+03	  +1.2500000000000000E+00	  -1.3262753507236368E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000000E+00	  +7.3000000000000000E+01	
  +8.4670000000000000E+03	  +7.5000000000000000E-01	  -1.3642456200636616E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3000000000000007E+00	  +7.4500000000000000E+01	
  +8.4680000000000000E+03	  +2.5000000000000000E-01	  -1.4033709332594867E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.9000000000000004E+00	  +7.5500000000000000E+01	
  +8.4690000000000000E+03	  -2.5000000000000000E-01	  -1.5551704961782320E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.6000000000000014E+00	  +7.6500000000000000E+01	
  +8.4700000000000000E+03	  -7.5000000000000000E-01	  -1.7108319062380019E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5000000000000000E+00	  +7.7500000000000000E+01	
  +8.4710000000000000E+03	  -1.2500000000000000E+00	  -1.7589561460298825E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7000000000000011E+00	  +7.8000000000000000E+01	
  +8.4720000000000000E+03	  -1.7500000000000000E+00	  -1.8135638941874674E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0100000000000001E+01	  +7.8500000000000000E+01	
  +8.4730000000000000E+03	  -2.3000000000000003E+00	  -1.8707905290781724E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0600000000000001E+01	  +8.1500000000000000E+01	
  +8.4740000000000000E+03	  -2.8500000000000001E+00	  -2.0442017588823433E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0050000000000001E+01	  +8.4500000000000000E+01	
  +8.4750000000000000E+03	  -3.3500000000000001E+00	  -2.2289962585228409E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4500000000000011E+00	  +8.5500000000000000E+01	
  +8.4760000000000000E+03	  -3.8500000000000001E+00	  -2.3039091097250889E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.8000000000000007E+00	  +8.7000000000000000E+01	
  +8.4770000000000000E+03	  -4.3500000000000005E+00	  -2.5009196536597614E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4000000000000004E+00	  +8.8500000000000000E+01	
  +8.4780000000000000E+03	  -4.8500000000000005E+00	  -2.7126980297710134E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.6500000000000004E+00	  +8.8500000000000000E+01	
  +8.4790000000000000E+03	  -5.3500000000000005E+00	  -2.7944068592738006E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8500000000000005E+00	  +9.0500000000000000E+01	
  +8.4800000000000000E+03	  -5.8500000000000005E+00	  -2.8687427378445193E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.2000000000000002E+00	  +9.3500000000000000E+01	
  +8.4810000000000000E+03	  -4.1000000000000005E+00	  -2.8554393353704796E+01	  +3.4200000000000000E+02	  +2.1759597349445190E+02	  +1.2440402650554810E+02	  +1.2872341573105327E+03	  +6.5000000000000000E+00	  +8.4000000000000000E+01	
  +8.4820000000000000E+03	  -8.5000000000000009E-01	  -2.6938506601142507E+01	  +7.7400000000000000E+02	  +5.6650098866917017E+02	  +2.0749901133082983E+02	  +2.1861900716878426E+03	  +5.5000000000000000E+00	  +6.8000000000000000E+01	
  +8.4830000000000000E+03	  +1.2500000000000000E+00	  -2.5116351184867654E+01	  +9.7200000000000000E+02	  +6.9436168720335831E+02	  +2.7763831279664169E+02	  +2.3686935533475116E+03	  +4.8000000000000007E+00	  +5.8500000000000000E+01	
  +8.4840000000000000E+03	  +2.7500000000000000E+00	  -2.2455435553821758E+01	  +1.1592000000000000E+03	  +7.8008381291077410E+02	  +3.7911618708922595E+02	  +2.6523377435026782E+03	  +4.5000000000000000E+00	  +5.2500000000000000E+01	
  +8.4850000000000000E+03	  +3.6000000000000001E+00	  -1.7667910807287427E+01	  +9.3600000000000000E+02	  +4.5868505496108270E+02	  +4.7731494503891730E+02	  +1.8522469789466047E+03	  +4.5000000000000000E+00	  +4.8500000000000000E+01	
  +8.4860000000000000E+03	  +3.9500000000000002E+00	  -1.7352257292019772E+01	  +9.6480000000000007E+02	  +6.3881540121716796E+02	  +3.2598459878283211E+02	  +2.3499534569504576E+03	  +4.8000000000000007E+00	  +4.6000000000000000E+01	
  +8.4870000000000000E+03	  +3.7500000000000000E+00	  -2.1580714208121918E+01	  +5.9039999999999998E+02	  +4.0505378329605861E+02	  +1.8534621670394137E+02	  +1.7033915600721036E+03	  +4.6000000000000005E+00	  +4.5500000000000000E+01	
  +8.4880000000000000E+03	  +2.6500000000000004E+00	  -2.3933687792526115E+01	  +2.0159999999999999E+02	  +9.2781682813979671E+01	  +1.0881831718602032E+02	  +7.6490312097046592E+02	  +3.8000000000000003E+00	  +4.7500000000000000E+01	
  +8.4890000000000000E+03	  +1.4500000000000002E+00	  -2.3594790962982529E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7000000000000002E+00	  +4.9500000000000000E+01	
  +8.4900000000000000E+03	  +5.5000000000000004E-01	  -2.2998641948701049E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5000000000000000E+00	  +5.0500000000000000E+01	
  +8.4910000000000000E+03	  -3.5000000000000003E-01	  -2.3757476662497254E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5000000000000000E+00	  +5.1500000000000000E+01	
  +8.4920000000000000E+03	  -1.2500000000000000E+00	  -2.4531079402057060E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000005E+00	  +5.2500000000000000E+01	
  +8.4930000000000000E+03	  -2.1499999999999999E+00	  -2.5352949499357692E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000002E+00	  +5.3000000000000000E+01	
  +8.4940000000000000E+03	  -3.0500000000000003E+00	  -2.6220231778492661E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5500000000000003E+00	  +5.3500000000000000E+01	
  +8.4950000000000000E+03	  -4.0000000000000000E+00	  -2.7189535268942677E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7500000000000000E+00	  +5.4500000000000000E+01	
  +8.4960000000000000E+03	  -4.9500000000000002E+00	  -2.6907008410057415E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6500000000000004E+00	  +5.5500000000000000E+01	
  +8.4970000000000000E+03	  -5.9500000000000002E+00	  -2.6736435788224099E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4500000000000002E+00	  +5.7000000000000000E+01	
  +8.4980000000000000E+03	  -7.2000000000000002E+00	  -2.8157206123586406E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9500000000000002E+00	  +5.9500000000000000E+01	
  +8.4990000000000000E+03	  -8.5999999999999996E+00	  -2.8451615880890415E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7000000000000002E+00	  +6.2500000000000000E+01	
